"state","startdate","enddate","pollster","grade","samplesize","rawpoll_clinton","rawpoll_trump","rawpoll_johnson","poll_id","result","grade_value","actual_clinton","actual_trump","actual_johnson","actual_other","predicted","is_correct","duration","is_national","end_date_to_election","error"
"Colorado","6/21/2016","6/24/2016","YouGov","B",996,40,39,4,44410,"Clinton",8,47.2206316044567,44.4165016875749,5.04720714664019,3.31565956132825,"Clinton",TRUE,3,FALSE,138,4.56144681289058
"New Mexico","8/26/2016","9/15/2016","Ipsos","A-",141,37.79,43.19,NA,45860,"Clinton",10,48.2947853632782,40.0106099987816,9.33844880802502,2.35615582991512,"Trump",FALSE,20,FALSE,55,6.84208768224831
"U.S.","9/29/2016","10/5/2016","CVOTER International","C+",1257,47.26,47.36,NA,46559,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,35,0.260529446101515
"New Mexico","9/21/2016","9/26/2016","Google Consumer Surveys","B",194,37.92,26.02,17.4,46266,"Clinton",8,48.2947853632782,40.0106099987816,9.33844880802502,2.35615582991512,"Clinton",TRUE,5,FALSE,44,10.8089821846783
"Idaho","8/26/2016","9/15/2016","Ipsos","A-",176,31.94,56.14,NA,45841,"Trump",10,27.5599177606486,59.1656919511504,4.10557440409163,9.16881588410936,"Trump",TRUE,20,FALSE,55,3.7028870952509
"U.S.","10/4/2016","10/6/2016","Rasmussen Reports/Pulse Opinion Research","C+",1500,43,42,7,46543,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,34,4.60788507802974
"Montana","8/26/2016","9/15/2016","Ipsos","A-",113,39.04,52.31,NA,45855,"Trump",10,35.9756260964031,56.5068881426648,5.62018020692257,1.89730555400951,"Trump",TRUE,20,FALSE,55,3.63063102313088
"New Jersey","5/18/2016","5/22/2016","Fairleigh Dickinson University (PublicMind)","A",702,48,37,NA,44143,"Clinton",11,55.0153705155497,41.7838832314301,1.86930612673621,1.33144012628394,"Clinton",TRUE,4,FALSE,171,5.89962687348992
"District of Columbia","9/7/2016","9/13/2016","Google Consumer Surveys","B",73,38.8,32.39,6.32,45749,"Clinton",8,90.8996594183914,4.0356300759759,0,5.06471050563269,"Clinton",TRUE,6,FALSE,57,28.9246764474718
"Nebraska","9/21/2016","9/26/2016","Google Consumer Surveys","B",207,29.03,38.05,5.33,46263,"Trump",8,33.9926865415981,60.3023938791368,4.66897043088832,1.03594914837681,"Trump",TRUE,5,FALSE,44,9.29203666328219
"Oregon","8/26/2016","9/15/2016","Ipsos","A-",508,44.19,40.95,NA,45865,"Clinton",10,51.6777573504002,41.0547530514355,4.77204428901207,2.49544530915224,"Clinton",TRUE,20,FALSE,55,3.79625520091785
"U.S.","10/15/2016","10/17/2016","The Times-Picayune/Lucid","",1641,45,36,7,47031,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,23,5.94121841136307
"U.S.","10/8/2016","10/14/2016","USC Dornsife/LA Times","",2870,44.1,44.24,NA,46815,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,26,3.33610975671875
"Ohio","10/4/2016","10/9/2016","Google Consumer Surveys","B",794,32.41,35.84,7.23,46721,"Trump",8,43.5085284753525,52.0521764113272,3.16594355911627,1.27335155420396,"Trump",TRUE,5,FALSE,31,10.4582537758545
"New Jersey","10/4/2016","10/9/2016","Google Consumer Surveys","B",618,40.3,34.19,5.03,46717,"Clinton",8,55.0153705155497,41.7838832314301,1.86930612673621,1.33144012628394,"Clinton",TRUE,5,FALSE,31,8.48998254008121
"Mississippi","8/26/2016","9/15/2016","Ipsos","A-",173,37.2,51.15,NA,45853,"Trump",10,39.7253795614224,58.337453471105,1.18565383791908,0.751513129553467,"Trump",TRUE,20,FALSE,55,4.85641651626372
"Texas","6/10/2016","6/20/2016","YouGov","B",1200,32,39,7,44419,"Trump",8,43.4921221065053,52.5298775329998,3.17613550827417,0.801864852220728,"Trump",TRUE,10,FALSE,142,9.61528804374364
"Oklahoma","9/2/2016","9/22/2016","Ipsos","A-",332,29.57,54.94,NA,46088,"Trump",10,29.0505259590043,65.1800005160905,5.7694735249052,-8.88178419700125e-15,"Trump",TRUE,20,FALSE,48,5.37973727854312
"West Virginia","4/29/2016","5/1/2016","Public Policy Polling","B+",1201,30,57,NA,44019,"Trump",9,26.4685284075987,68.6501201593842,3.21902895403445,1.6623224789827,"Trump",TRUE,2,FALSE,192,7.59079587589273
"Texas","9/16/2016","9/22/2016","Ipsos","A-",462,32.6,48.1,NA,46094,"Trump",10,43.4921221065053,52.5298775329998,3.17613550827417,0.801864852220728,"Trump",TRUE,6,FALSE,48,7.66099981975255
"Michigan","9/23/2016","9/29/2016","Ipsos","A-",375,39.35,39.05,NA,46356,"Trump",10,47.3454835003621,47.5839648192559,3.61225188120069,1.45829979918132,"Clinton",FALSE,6,FALSE,41,8.264724159809
"North Carolina","6/21/2016","6/24/2016","YouGov","B",988,44,42,2,44412,"Trump",8,46.702398610986,50.5371564051271,2.76044498388693,6.21724893790088e-15,"Clinton",FALSE,3,FALSE,138,4
"Tennessee","4/25/2016","5/11/2016","Princeton Survey Research Associates International","B+",1001,35,44,NA,44087,"Trump",9,34.8981020175145,61.0700485492965,2.82063242471599,1.21121700847309,"Trump",TRUE,16,FALSE,182,8.58597326589101
"New Hampshire","6/11/2016","6/20/2016","Greenberg Quinlan Rosner (Democracy Corps)","B-",300,41,41,10,44478,"Clinton",7,47.6194185051883,47.2522607462307,0,5.12832074858097,"Clinton",TRUE,9,FALSE,142,7.62389308380634
"U.S.","9/12/2016","9/16/2016","Ipsos","A-",1127,42.1,37.3,6.2,45905,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,54,6.20788507802974
"U.S.","6/23/2016","6/28/2016","Greenberg Quinlan Rosner (Democracy Corps)","B-",900,48,37,8,44519,"Trump",7,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,5,TRUE,134,5.47749820428491
"South Dakota","9/14/2016","9/20/2016","Google Consumer Surveys","B",75,31.03,30.11,13.38,45989,"Trump",8,31.7370496180215,61.5329944574608,5.63306823187325,1.09688769264444,"Clinton",FALSE,6,FALSE,50,13.292325281203
"California","5/31/2016","6/3/2016","YouGov","B",1187,48,33,NA,44193,"Clinton",8,61.6427208083448,32.9898730900327,3.2088991068842,2.15850699473828,"Clinton",TRUE,3,FALSE,159,6.82642385915603
"Washington","9/9/2016","9/22/2016","Ipsos","A-",429,49.39,35.21,NA,46097,"Clinton",10,55.0233683188114,37.8002882146734,4.76808885982145,2.40825460669369,"Clinton",TRUE,13,FALSE,48,4.11182826674243
"U.S.","9/28/2016","10/4/2016","CVOTER International","C+",1274,47.1,47.83,NA,46512,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,36,0.0544705538984829
"Alaska","9/14/2016","9/20/2016","Google Consumer Surveys","B",56,20.82,39.24,8.53,45947,"Trump",8,37.7175693869937,52.8878128700504,5.91796843317599,3.47664930977988,"Trump",TRUE,6,FALSE,50,11.0524712746227
"Ohio","9/23/2016","9/29/2016","Ipsos","A-",557,44.36,42.81,NA,46368,"Trump",10,43.5085284753525,52.0521764113272,3.16594355911627,1.27335155420396,"Clinton",FALSE,6,FALSE,41,5.04682396798735
"Minnesota","9/9/2016","9/22/2016","Ipsos","A-",510,42.86,35.94,NA,46076,"Clinton",10,46.8616830864311,45.360347880472,3.87271447988687,3.90525455321005,"Clinton",TRUE,13,FALSE,48,6.71101548345154
"Massachusetts","9/9/2016","9/22/2016","Ipsos","A-",509,53.52,30.28,NA,46074,"Clinton",10,60.7999118683992,33.5156617714637,4.2327924442006,1.45163391593644,"Clinton",TRUE,13,FALSE,48,5.25778681993148
"U.S.","7/1/2016","7/5/2016","Penn Schoen Berland","B-",1000,40,36,9,44758,"Trump",7,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,127,8.27455174469641
"Illinois","9/16/2016","9/22/2016","Ipsos","A-",426,53.43,30.81,NA,46066,"Clinton",10,55.4768865833625,39.3416353694072,3.80096922231803,1.38050882491223,"Clinton",TRUE,6,FALSE,48,5.28926097638487
"North Dakota","9/7/2016","9/13/2016","Google Consumer Surveys","B",71,26.31,45.08,8.91,45770,"Trump",8,27.7551577597873,64.1405118586928,6.33620996652501,1.76812041499489,"Trump",TRUE,6,FALSE,57,7.69315321731836
"U.S.","9/11/2016","9/15/2016","Ipsos","A-",1155,41.5,38.6,6.5,45823,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,55,6.07455174469641
"New York","9/16/2016","9/22/2016","Ipsos","A-",535,52.85,34.06,NA,46085,"Clinton",10,53.520733300453,42.4515677991259,2.61212931326802,1.41556958715306,"Clinton",TRUE,6,FALSE,48,4.53115054978946
"Ohio","6/14/2016","6/18/2016","TargetPoint","C",200,46,43,NA,44533,"Trump",5,43.5085284753525,52.0521764113272,3.16594355911627,1.27335155420396,"Clinton",FALSE,4,FALSE,144,5.77182396798735
"Nevada","6/14/2016","6/18/2016","TargetPoint","C",200,45,46,NA,44535,"Clinton",5,48.4521090402887,44.8878016695724,3.36067900150018,3.29941028863871,"Trump",FALSE,4,FALSE,144,2.28215368535813
"Pennsylvania","6/14/2016","6/18/2016","TargetPoint","C",200,45,41,NA,44536,"Trump",5,47.6491459868307,48.7921070761378,2.38945466136537,1.16929227566609,"Clinton",FALSE,4,FALSE,144,5.22062653148427
"North Carolina","6/14/2016","6/18/2016","TargetPoint","C",200,39,45,NA,44534,"Trump",5,46.702398610986,50.5371564051271,2.76044498388693,6.21724893790088e-15,"Trump",TRUE,4,FALSE,144,6.61977750805654
"Mississippi","9/21/2016","9/26/2016","Google Consumer Surveys","B",172,25.49,52.31,3.6,46259,"Trump",8,39.7253795614224,58.337453471105,1.18565383791908,0.751513129553467,"Trump",TRUE,5,FALSE,44,7.55905973153612
"Nevada","9/27/2016","10/3/2016","Google Consumer Surveys","B",120,35.2,33.06,12.95,46492,"Clinton",8,48.4521090402887,44.8878016695724,3.36067900150018,3.29941028863871,"Clinton",TRUE,6,FALSE,37,11.5564105694536
"U.S.","9/27/2016","10/3/2016","Google Consumer Surveys","B",22006,38.55,33.51,7.03,46458,"Trump",8,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,37,8.93121841136307
"Louisiana","9/2/2016","9/22/2016","Ipsos","A-",369,35.79,51.87,NA,46071,"Trump",10,38.4417482334054,58.0967026855393,0,3.46154908105528,"Trump",TRUE,20,FALSE,48,4.43922545947236
"Wyoming","9/7/2016","9/13/2016","Google Consumer Surveys","B",63,16.57,58.22,14.78,45792,"Trump",8,22.4927836875156,70.0517001551809,5.34087528443126,2.11464087287229,"Trump",TRUE,6,FALSE,57,9.06453618608839
"New Hampshire","9/7/2016","9/13/2016","Google Consumer Surveys","B",75,34.66,34.38,10.44,45772,"Clinton",8,47.6194185051883,47.2522607462307,0,5.12832074858097,"Clinton",TRUE,6,FALSE,57,12.090559750473
"U.S.","7/21/2016","7/22/2016","Echelon Insights","",742,42,41,3,44663,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,1,TRUE,110,4.0669279309286
"U.S.","10/7/2016","10/13/2016","USC Dornsife/LA Times","",2879,44.2,43.88,NA,46795,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,27,3.46610975671875
"U.S.","10/14/2016","10/16/2016","The Times-Picayune/Lucid","",1640,43,38,7,46889,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,24,5.94121841136307
"Florida","9/23/2016","9/29/2016","Ipsos","A-",701,47.55,46.4,NA,46344,"Trump",10,47.7880523077743,49.0639997869337,2.19465736277199,0.953290542520036,"Clinton",FALSE,6,FALSE,41,1.45102604735398
"Illinois","10/4/2016","10/9/2016","Google Consumer Surveys","B",1025,39.07,29.52,6.88,46700,"Clinton",8,55.4768865833625,39.3416353694072,3.80096922231803,1.38050882491223,"Clinton",TRUE,5,FALSE,31,9.7691842434839
"Rhode Island","9/7/2016","9/13/2016","Google Consumer Surveys","B",53,37.65,30.19,5.77,45781,"Clinton",8,54.3070420392685,38.9905794660611,0,6.70237849467039,"Clinton",TRUE,6,FALSE,57,10.4092071684432
"U.S.","5/12/2016","5/15/2016","Data Targeting","",997,31,34,NA,44089,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,3,TRUE,178,15.0061097567188
"Nevada","9/21/2016","9/26/2016","Google Consumer Surveys","B",173,33.96,34.44,9.94,46267,"Clinton",8,48.4521090402887,44.8878016695724,3.36067900150018,3.29941028863871,"Trump",FALSE,5,FALSE,44,10.5064105694536
"Washington","9/27/2016","10/3/2016","Google Consumer Surveys","B",569,45.41,24.67,8.26,46506,"Clinton",8,55.0233683188114,37.8002882146734,4.76808885982145,2.40825460669369,"Clinton",TRUE,6,FALSE,37,8.74518922455447
"U.S.","9/10/2016","9/14/2016","Ipsos","A-",1162,42.2,36.9,7.5,45824,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,56,6.74121841136307
"Montana","9/14/2016","9/20/2016","Google Consumer Surveys","B",159,32.75,28.94,13.28,45974,"Trump",8,35.9756260964031,56.5068881426648,5.62018020692257,1.89730555400951,"Clinton",FALSE,6,FALSE,50,12.8174446773818
"U.S.","9/27/2016","10/3/2016","CVOTER International","C+",1275,47.34,48.51,NA,47012,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,37,0.418890243281247
"U.S.","6/21/2016","6/27/2016","Quinnipiac University","A-",1610,39,37,8,44446,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,6,TRUE,135,7.94121841136307
"Vermont","9/7/2016","9/13/2016","Google Consumer Surveys","B",72,49.71,18.36,7.19,45788,"Clinton",8,56.677828384619,30.2674051386222,0,13.0547664767588,"Clinton",TRUE,6,FALSE,57,8.68841117441374
"North Carolina","9/27/2016","10/3/2016","Google Consumer Surveys","B",734,31.28,41.89,7.83,46486,"Trump",8,46.702398610986,50.5371564051271,2.76044498388693,6.21724893790088e-15,"Trump",TRUE,6,FALSE,37,9.71303667740872
"Pennsylvania","8/9/2016","9/1/2016","SurveyMonkey","C-",2861,41,38,12,45380,"Trump",4,47.6491459868307,48.7921070761378,2.38945466136537,1.16929227566609,"Clinton",FALSE,23,FALSE,69,9.01726613386773
"Pennsylvania","6/11/2016","6/20/2016","Greenberg Quinlan Rosner (Democracy Corps)","B-",300,45,36,13,44481,"Trump",7,47.6491459868307,48.7921070761378,2.38945466136537,1.16929227566609,"Clinton",FALSE,9,FALSE,142,8.68393280053439
"North Carolina","6/11/2016","6/20/2016","Greenberg Quinlan Rosner (Democracy Corps)","B-",300,48,38,8,44527,"Trump",7,46.702398610986,50.5371564051271,2.76044498388693,6.21724893790088e-15,"Clinton",FALSE,9,FALSE,142,6.35810427008471
"Ohio","6/11/2016","6/20/2016","Greenberg Quinlan Rosner (Democracy Corps)","B-",300,41,41,14,44480,"Trump",7,43.5085284753525,52.0521764113272,3.16594355911627,1.27335155420396,"Clinton",FALSE,9,FALSE,142,8.13158710918783
"Nevada","6/11/2016","6/20/2016","Greenberg Quinlan Rosner (Democracy Corps)","B-",300,44,44,9,44479,"Clinton",7,48.4521090402887,44.8878016695724,3.36067900150018,3.29941028863871,"Clinton",TRUE,9,FALSE,142,3.65974390278698
"Nebraska","8/26/2016","9/15/2016","Ipsos","A-",175,31.74,51.22,NA,45856,"Trump",10,33.9926865415981,60.3023938791368,4.66897043088832,1.03594914837681,"Trump",TRUE,20,FALSE,55,5.66754021036744
"Virginia","9/27/2016","10/3/2016","Google Consumer Surveys","B",629,40.86,27,7.23,46504,"Clinton",8,45.9096642176103,48.844086543126,3.0738862379495,2.17236300131419,"Clinton",TRUE,6,FALSE,37,10.3499548409289
"Arkansas","9/21/2016","9/26/2016","Google Consumer Surveys","B",131,28.09,45.52,4.38,46236,"Trump",8,33.7643222155259,60.4362726044055,2.63157894736842,3.16782623270013,"Trump",TRUE,5,FALSE,44,7.44633862418768
"Wisconsin","9/9/2016","9/22/2016","Ipsos","A-",526,41.12,41.09,NA,46099,"Trump",10,46.9401824344058,47.8658366784169,3.61479579708078,1.57918509009651,"Clinton",FALSE,13,FALSE,48,6.29800955641135
"Colorado","9/9/2016","9/22/2016","Ipsos","A-",391,42.05,43.82,NA,46060,"Clinton",10,47.2206316044567,44.4165016875749,5.04720714664019,3.31565956132825,"Trump",FALSE,13,FALSE,48,2.88356664601578
"South Carolina","8/9/2016","9/1/2016","SurveyMonkey","C-",894,38,45,10,45382,"Trump",4,40.7527858747944,54.8640788622769,2.33707405907762,2.04606120385101,"Trump",TRUE,23,FALSE,69,6.75993022599791
"Delaware","9/7/2016","9/13/2016","Google Consumer Surveys","B",103,33.9,28.33,7.86,45750,"Clinton",8,53.355000169862,41.9226108915488,3.34084500662462,1.38154393196462,"Clinton",TRUE,6,FALSE,57,12.5222553515954
"Michigan","9/9/2016","9/22/2016","Ipsos","A-",632,42.97,41.67,NA,46075,"Trump",10,47.3454835003621,47.5839648192559,3.61225188120069,1.45829979918132,"Clinton",FALSE,13,FALSE,48,5.144724159809
"South Carolina","8/26/2016","9/15/2016","Ipsos","A-",314,43.47,50.55,NA,45867,"Trump",10,40.7527858747944,54.8640788622769,2.33707405907762,2.04606120385101,"Trump",TRUE,20,FALSE,55,3.51564649374126
"Kansas","9/21/2016","9/26/2016","Google Consumer Surveys","B",252,42.95,30.92,9.46,46250,"Trump",8,36.1583516614755,57.1863316081779,4.67666193316788,1.97865479717873,"Clinton",FALSE,5,FALSE,44,12.6137726711782
"Maine","9/14/2016","9/20/2016","Google Consumer Surveys","B",59,33.3,35.15,7.28,45969,"Clinton",8,47.8555727867305,45.1537994740746,5.09257636032634,1.89805137886858,"Trump",FALSE,6,FALSE,50,8.91559863349291
"Maine","8/26/2016","9/15/2016","Ipsos","A-",213,41,39.71,NA,45848,"Clinton",10,47.8555727867305,45.1537994740746,5.09257636032634,1.89805137886858,"Clinton",TRUE,20,FALSE,55,6.14968613040254
"Arkansas","8/26/2016","9/15/2016","Ipsos","A-",286,41.34,51.28,NA,45834,"Trump",10,33.7643222155259,60.4362726044055,2.63157894736842,3.16782623270013,"Trump",TRUE,20,FALSE,55,8.36597519443979
"U.S.","9/9/2016","9/13/2016","Ipsos","A-",1158,41.2,36.8,7.2,45825,"Trump",10,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,4,TRUE,57,7.00788507802974
"Arizona","9/16/2016","9/29/2016","Ipsos","A-",533,44.13,45.74,NA,46338,"Trump",10,45.3871175726315,49.5030565102942,3.88552508471454,1.22430083235974,"Trump",TRUE,13,FALSE,41,2.51008704146286
"West Virginia","9/14/2016","9/20/2016","Google Consumer Surveys","B",82,19.42,35.52,10.5,45997,"Trump",8,26.4685284075987,68.6501201593842,3.21902895403445,1.6623224789827,"Trump",TRUE,6,FALSE,50,15.8198732043161
"U.S.","7/7/2016","7/9/2016","RABA Research","C+",781,41,29,9,44559,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,123,10.2745517446964
"Maine","9/7/2016","9/13/2016","Google Consumer Surveys","B",88,33.34,27.83,8.49,45763,"Clinton",8,47.8555727867305,45.1537994740746,5.09257636032634,1.89805137886858,"Clinton",TRUE,6,FALSE,57,11.7455986334929
"Mississippi","9/14/2016","9/20/2016","Google Consumer Surveys","B",246,17.14,54.84,4.33,45973,"Trump",8,39.7253795614224,58.337453471105,1.18565383791908,0.751513129553467,"Trump",TRUE,6,FALSE,50,9.74239306486946
"Texas","10/4/2016","10/9/2016","Google Consumer Surveys","B",958,31.75,39.97,7.9,46729,"Trump",8,43.4921221065053,52.5298775329998,3.17613550827417,0.801864852220728,"Trump",TRUE,5,FALSE,31,9.67528804374365
"U.S.","9/26/2016","10/2/2016","CVOTER International","C+",1285,46.89,49.38,NA,46328,"Trump",6,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,38,0.934470553898485
"Michigan","9/27/2016","10/3/2016","Google Consumer Surveys","B",657,37.61,30.85,7.76,46481,"Trump",8,47.3454835003621,47.5839648192559,3.61225188120069,1.45829979918132,"Clinton",FALSE,6,FALSE,37,10.2057321461391
"U.S.","10/13/2016","10/15/2016","The Times-Picayune/Lucid","",1647,45,37,7,46888,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Clinton",FALSE,2,TRUE,25,5.60788507802974
"Florida","10/4/2016","10/9/2016","Google Consumer Surveys","B",893,36.85,37.09,6.01,46695,"Trump",8,47.7880523077743,49.0639997869337,2.19465736277199,0.953290542520036,"Trump",TRUE,5,FALSE,31,8.90913157731199
"U.S.","10/6/2016","10/12/2016","USC Dornsife/LA Times","",2838,44.16,44.28,NA,46775,"Trump",NA,47.1955803106172,47.8166392028203,3.18856427934829,1.7992162072142,"Trump",TRUE,6,TRUE,28,3.28610975671875
"Louisiana","9/21/2016","9/26/2016","Google Consumer Surveys","B",221,30.6,45.73,4.85,46252,"Trump",8,38.4417482334054,58.0967026855393,0,3.46154908105528,"Trump",TRUE,5,FALSE,44,8.35281697298157
"Colorado","9/27/2016","10/3/2016","Google Consumer Surveys","B",558,38.58,28.19,9.21,46464,"Clinton",8,47.2206316044567,44.4165016875749,5.04720714664019,3.31565956132825,"Clinton",TRUE,6,FALSE,37,9.67664204846379
"Minnesota","9/27/2016","10/3/2016","Google Consumer Surveys","B",578,37.89,28.42,8.46,46482,"Clinton",8,46.8616830864311,45.360347880472,3.87271447988687,3.90525455321005,"Clinton",TRUE,6,FALSE,37,10.1664388290054
"Kentucky","9/21/2016","9/26/2016","Google Consumer Surveys","B",320,32.6,35.16,6.86,46251,"Trump",8,32.6947933445152,62.5442328109451,2.79455698558658,1.9664168589531,"Trump",TRUE,5,FALSE,44,10.5148230566246
"Georgia","8/9/2016","9/1/2016","SurveyMonkey","C-",2034,39,40,12,45352,"Trump",4,45.5955036326511,51.3361495189058,3.06834684844316,-8.88178419700125e-16,"Trump",TRUE,23,FALSE,69,8.95443543437123
"Arizona","9/27/2016","10/3/2016","Google Consumer Surveys","B",579,38.76,32.92,6.48,46462,"Trump",8,45.3871175726315,49.5030565102942,3.88552508471454,1.22430083235974,"Clinton",FALSE,6,FALSE,37,8.60154966607039
"Iowa","6/9/2016","6/10/2016","Public Policy Polling","B+",630,44,41,NA,44347,"Trump",9,42.1802084413564,51.7812791662346,3.71525977392928,2.32325261847972,"Clinton",FALSE,1,FALSE,152,6.30053536243907
